"ID"	"VAR00"	"VAR01_1_1"	"VAR01_2_1"	"VAR01_3_1"	"VAR01_4_1"	"VAR01_5_1"	"VAR01_6_1"	"VAR01_7_1"	"VAR02_1"	"VAR02_2"	"VAR02_3"	"VAR02_4"	"VAR02_5"	"VAR02_6"	"VAR02_7"	"VAR02_8"	"VAR03"	"VAR04_1_1"	"VAR04_2_1"	"VAR04_3_1"	"VAR04_4_1"	"VAR04_5_1"	"VAR04_6_1"	"VAR04_7_1"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR05_8"	"VAR06"	"VAR07_1_1"	"VAR07_2_1"	"VAR07_3_1"	"VAR07_4_1"	"VAR07_5_1"	"VAR07_6_1"	"VAR07_7_1"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR08_7"	"VAR08_8"	"VAR09"	"VAR10_1_1"	"VAR10_2_1"	"VAR10_3_1"	"VAR10_4_1"	"VAR10_5_1"	"VAR10_6_1"	"VAR10_7_1"	"VAR11_1"	"VAR11_2"	"VAR11_3"	"VAR11_4"	"VAR11_5"	"VAR11_6"	"VAR11_7"	"VAR11_8"	"VAR12"	"VAR13_1_1"	"VAR13_2_1"	"VAR13_3_1"	"VAR13_4_1"	"VAR13_5_1"	"VAR13_6_1"	"VAR13_7_1"	"VAR14_1"	"VAR14_2"	"VAR14_3"	"VAR14_4"	"VAR14_5"	"VAR14_6"	"VAR14_7"	"VAR14_8"	"VAR15_1"	"VAR15_2"	"VAR15_3"	"VAR15_4"	"VAR15_5"	"VAR16"	"VAR17"	"VAR18"	"VAR19_1"	"VAR19_2"	"VAR19_3"	"VAR19_4"	"VAR19_5"	"VAR20"	"VAR21"	"VAR22"	"VAR23"	"VAR24"
170	1	30	15	15	5	15	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	35	15	10	5	15	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	1	1	1	5	4	4	1	1	2	1	2	4	3	4	2	1
171	1	25	15	25	NA	25	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	15	10	NA	15	20	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	4	5	5	2	1	2	1	2	2	3	5	1	3
172	1	50	5	10	10	15	10	0	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	40	5	5	10	10	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	45	15	5	5	10	20	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	45	10	10	10	10	15	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	15	50	5	5	15	10	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	2	3	2	2	5	5	2	1	1	2	2	2	3	4	2	4
173	1	5	40	30	0	5	10	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	45	10	15	10	10	5	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	999	999	999	2	5	4	2	2	1	1	2	2	2	4	2	3
174	1	50	10	20	0	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	10	10	0	20	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	3	999	999	999	4	5	1	999	999	999	999	999	3	3	4	2	4
175	1	40	15	12	3	10	10	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	10	10	2	10	11	7	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	3	3	3	4	5	3	2	1	2	1	2	2	4	4	1	4
176	1	40	10	25	5	10	5	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	15	10	5	10	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	5	5	4	2	2	2	1	2	2	4	5	1	3
177	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	30	20	10	5	20	5	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	30	10	5	10	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	35	10	5	10	20	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	999	1	2	3	2	3	4	5	2	1	2	1	1	1	4	5	1	3
178	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	30	10	0	5	5	0	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	40	30	10	0	10	10	0	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	1	40	10	10	0	20	20	0	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	1	40	0	10	10	30	10	0	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	2	3	3	2	5	4	3	2	1	2	1	2	1	4	5	1	5
179	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	35	25	10	10	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	35	25	15	5	15	5	0	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	35	20	15	5	10	10	5	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	999	2	2	999	2	5	5	4	2	2	2	1	1	2	3	2	2	4
180	1	40	15	15	5	15	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	15	15	5	15	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	5	5	5	1	1	2	1	2	2	4	4	2	3
181	1	30	15	30	NA	13	10	2	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	33	17	15	1	15	10	9	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	2	5	3	2	1	2	2	2	1	4	5	1	4
182	1	35	5	15	5	20	10	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	40	5	20	0	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	5	10	0	20	10	15	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	1	40	5	15	0	20	5	15	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	2	2	2	1	5	4	2	1	2	1	2	1	4	4	1	3
183	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	26	7	1	6	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	0	20	5	0	25	0	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	20	40	20	NA	20	0	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	1	3	3	2	3	2	999	999	999	999	999	2	4	4	1	4
184	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	20	10	1	10	10	9	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	25	10	5	10	5	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	20	10	1	10	5	4	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	15	10	2	15	5	3	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	2	3	3	2	5	3	2	2	1	2	2	1	3	4	2	4
185	1	40	10	20	2	10	8	10	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	10	20	2	10	2	16	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	4	4	4	2	4	4	2	2	2	1	2	2	4	8	1	3
186	1	30	5	25	5	15	5	15	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	5	15	5	15	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	5	20	5	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	5	20	5	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	15	5	25	5	10	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	2	3	3	2	3	5	5	2	1	2	1	2	2	3	5	1	2
187	1	60	5	15	5	10	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	35	15	5	5	15	5	20	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	3	999	999	999	5	5	3	1	1	2	1	2	3	4	5	1	4
188	1	50	10	10	10	10	10	0	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	20	10	10	15	5	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	3	1	1	1	5	5	5	1	1	2	1	2	3	4	4	1	4
189	1	30	10	20	5	20	5	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	30	20	20	5	20	5	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	30	10	10	15	5	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	30	30	10	10	15	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	1	1	1	1	4	4	4	2	2	1	1	2	2	3	4	1	4
190	1	10	10	40	5	15	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	20	10	5	20	20	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	20	5	5	20	20	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	20	5	5	20	20	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	20	5	5	20	15	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	3	2	2	3	5	3	2	2	1	2	2	2	4	4	1	3
191	1	50	10	15	5	10	5	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	10	15	5	10	5	5	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	1	50	15	5	5	10	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	2	999	999	2	5	2	2	1	1	2	2	1	4	4	2	3
192	1	30	15	20	20	0	5	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	15	15	0	5	10	25	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	1	5	4	2	2	2	1	2	2	4	4	2	2
193	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	25	25	20	5	10	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	20	15	5	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	20	15	5	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	15	15	5	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	1	1	2	1	1	1	999	999	999	999	999	2	3	4	2	2
194	1	35	0	35	5	15	5	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	0	30	5	20	5	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	999	999	999	5	5	4	2	1	2	1	2	3	3	4	1	1
195	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	73	0	10	2	10	5	0	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	0	5	0	45	25	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	0	10	0	25	15	0	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	2	2	2	5	5	5	1	2	1	1	2	2	3	4	1	3
196	1	45	10	10	5	15	10	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	45	10	10	5	15	10	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	3	5	3	2	1	2	2	2	2	4	4	1	4
197	1	60	20	10	NA	5	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	60	20	5	NA	10	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	60	20	5	NA	10	5	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	60	15	5	NA	15	5	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	60	20	NA	NA	15	5	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	1	1	1	5	5	5	2	2	2	1	1	2	4	4	1	3
198	1	30	20	10	10	15	15	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	20	10	10	15	15	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	20	10	10	15	15	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	1	999	999	2	5	2	2	1	2	2	2	2	3	4	2	1
199	1	30	25	15	5	10	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	20	15	5	5	2	3	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	2	5	4	2	1	2	1	2	2	4	5	2	4
200	1	40	20	10	0	20	10	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	40	15	15	0	20	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	3	999	999	999	5	5	4	2	2	1	2	2	2	4	4	1	4
201	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	10	10	5	20	5	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	NA	15	10	20	5	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	30	30	15	15	10	NA	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	999	2	999	999	5	4	5	2	2	1	1	2	3	4	5	1	5
202	1	15	10	30	10	10	20	5	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	15	15	15	10	20	20	5	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	1	1	1	4	5	5	2	2	2	1	2	3	3	5	1	2
203	1	40	20	10	5	20	3	2	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	45	20	5	5	20	5	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	1	3	1	999	999	999	999	999	1	3	5	2	2
204	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	30	10	30	0	15	10	5	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	1	30	10	25	0	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	1	1	1	1	2	1	999	999	999	999	999	1	4	4	2	2
205	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	30	15	5	5	5	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	NA	5	5	40	5	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	50	10	5	5	NA	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	2	2	1	2	4	4	2	1	1	1	2	3	3	4	2	4
206	1	50	10	20	0	15	5	0	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	20	10	0	15	5	0	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	20	10	0	15	5	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	25	5	2	15	3	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	25	5	2	15	3	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	1	2	2	2	1	5	3	1	2	2	2	2	1	4	4	2	4
207	1	80	0	0	0	10	10	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	60	20	0	0	10	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	20	0	0	20	10	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	1	60	20	0	0	10	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	60	20	0	0	10	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	3	3	3	3	3	1	4	2	2	1	2	2	2	2	4	4	2	5
208	1	50	20	10	0	0	10	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	999	999	999	999	4	5	5	2	1	2	1	2	2	4	4	1	4
209	1	30	10	15	10	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	15	10	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	3	2	1	5	4	5	2	1	2	1	2	4	3	4	1	4
210	1	25	10	20	10	15	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	5	20	5	25	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	20	20	0	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	5	15	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	5	10	15	20	15	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	999	999	2	2	2	3	5	1	999	999	999	999	999	3	4	4	2	4
211	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	5	15	5	10	10	5	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	5	15	5	10	10	5	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	999	999	2	2	3	5	4	1	1	2	2	2	3	4	4	1	3
212	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	5	5	1	10	5	24	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	10	5	2	20	5	8	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	10	5	2	15	5	13	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	2	2	2	5	5	5	2	2	2	1	2	3	3	4	2	3
213	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	30	10	20	20	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	20	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	20	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	20	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	2	3	3	5	5	5	1	1	2	1	2	4	3	4	1	4
